old-resource,status,resource,notes
dadbc0c206e12669fffa8ba6bc3ad7fb3ecc2b8068766bfb81a93c636dfe25af,410,,Introduced new endpoint via Data Editor tool from Standards Team
f41e7721d63fb685c3880639fd441ea8391d719d82f2b7dadb144b70a8092acf,410,,Introduced new endpoint via Data Editor tool from Standards Team
